99501,1
99502,1
99503,1
99504,1
99505,1
99506,1
99507,1
99508,1
99515,1
99516,1
99517,1
99518,1
99540,1
99556,1
99567,1
99568,1
99572,1
99573,1
99577,1
99586,1
99588,1
99603,1
99605,1
99610,1
99611,1
99615,1
99631,1
99639,1
99645,1
99654,1
99664,1
99669,1
99672,1
99674,1
99676,1
99686,1
99688,1
99701,1
99702,1
99703,1
99705,1
99709,1
99712,1
99714,1
99737,1
99743,1
99760,1
99780,1
99801,1
99824,1
99827,1
99835,1
99901,1
35004,6
35005,3
35006,5
35007,5
35010,8
35014,6
35016,6
35019,3
35020,5
35022,5
35023,5
35031,6
35033,3
35034,8
35035,5
35040,8
35042,5
35043,8
35044,8
35045,8
35046,8
35049,3
35051,6
35053,3
35054,6
35055,3
35057,3
35058,3
35061,5
35062,3
35063,3
35064,5
35068,3
35071,3
35072,8
35073,3
35077,3
35078,8
35079,3
35080,5
35083,3
35085,8
35087,3
35089,8
35091,3
35094,6
35096,6
35097,3
35098,3
35111,5
35114,5
35115,5
35116,3
35117,3
35118,5
35120,6
35121,6
35124,5
35125,6
35126,3
35127,5
35128,6
35130,3
35131,6
35133,6
35135,6
35136,8
35143,8
35146,6
35147,8
35148,3
35150,8
35151,8
35160,6
35171,8
35172,3
35173,6
35175,3
35176,6
35178,6
35179,3
35180,3
35183,8
35184,5
35186,8
35188,5
35203,3
35204,3
35205,5
35206,3
35207,3
35208,5
35209,5
35210,3
35211,5
35212,3
35213,3
35214,3
35215,3
35216,5
35217,3
35218,5
35221,5
35222,3
35223,3
35224,5
35226,5
35228,5
35233,3
35234,3
35235,6
35242,5
35243,5
35244,5
35401,4
35404,5
35405,5
35406,5
35441,4
35442,4
35443,8
35444,5
35446,8
35447,8
35452,4
35453,5
35456,5
35458,4
35459,8
35460,4
35461,2
35462,8
35463,4
35464,4
35466,3
35469,4
35470,8
35473,5
35474,4
35475,5
35476,5
35480,4
35481,4
35490,5
35501,3
35503,3
35504,3
35540,3
35541,3
35542,4
35543,2
35544,2
35546,5
35548,2
35549,2
35550,3
35552,2
35553,2
35554,2
35555,2
35563,2
35564,2
35565,2
35570,2
35571,2
35572,3
35574,2
35575,2
35576,2
35578,2
35579,5
35580,3
35581,2
35582,2
35585,2
35586,2
35587,5
35592,2
35593,2
35594,2
35601,2
35603,3
35610,2
35611,2
35613,2
35614,2
35616,2
35618,2
35619,3
35620,2
35621,3
35622,3
35630,2
35633,2
35634,2
35640,3
35643,2
35645,2
35646,2
35647,2
35648,2
35650,2
35651,2
35652,2
35653,2
35654,2
35660,2
35661,2
35670,3
35671,2
35672,2
35673,2
35674,2
35677,2
35739,2
35740,8
35741,3
35744,3
35746,6
35747,3
35748,3
35749,2
35750,2
35752,6
35754,3
35755,3
35756,2
35757,2
35758,2
35759,2
35760,3
35761,3
35763,3
35764,3
35765,6
35768,8
35769,3
35771,3
35772,8
35773,2
35775,3
35776,3
35801,2
35802,3
35803,3
35805,2
35806,2
35808,2
35810,2
35811,2
35816,2
35824,2
35901,6
35903,6
35904,6
35905,6
35906,6
35907,6
35950,6
35951,6
35952,6
35953,6
35954,6
35956,6
35957,6
35958,8
35959,6
35960,6
35961,6
35962,6
35963,6
35966,6
35967,6
35968,6
35971,6
35972,6
35973,6
35974,6
35975,6
35976,6
35978,6
35979,8
35980,6
35981,6
35983,6
35984,6
35986,6
35987,6
35988,6
35989,6
36003,8
36005,4
36006,8
36009,4
36010,4
36013,4
36016,4
36017,4
36020,8
36022,8
36024,8
36025,8
36026,8
36027,4
36028,4
36029,4
36030,4
36032,4
36033,4
36034,4
36035,4
36036,4
36037,4
36039,4
36040,8
36041,4
36042,4
36043,4
36046,4
36047,4
36048,4
36049,4
36051,8
36052,4
36053,4
36054,8
36064,4
36066,8
36067,8
36069,4
36071,4
36075,4
36078,8
36079,4
36080,8
36081,4
36083,4
36088,4
36089,4
36091,8
36092,8
36093,8
36104,8
36105,4
36106,8
36107,8
36108,4
36109,8
36110,8
36111,4
36113,8
36115,8
36116,4
36117,4
36201,6
36203,6
36205,6
36206,6
36207,6
36250,6
36251,8
36255,6
36256,8
36258,6
36260,6
36262,6
36263,6
36264,6
36265,6
36266,6
36268,6
36269,6
36271,6
36272,6
36273,6
